year,county,state,production
2014,Okaloosa County,FL,1100
2014,Escambia County,FL,3670
2014,Lee County,FL,250
2014,Manatee County,FL,571
2014,Lake County,FL,100
2014,Indian River County,FL,30
2014,Orange County,FL,2305
2014,Franklin County,FL,120
2014,Leon County,FL,600
2014,District of Columbia,DC,9235
2014,Cook County,IL,669660
2014,Rock Island County,IL,2286
2014,Jackson County,IL,3120
2014,Champaign County,IL,1300
2014,DuPage County,IL,39419
2014,Sangamon County,IL,334
2014,Clinton County,IL,1765
2014,Lake County,IL,5962
2014,Jo Daviess County,IL,900
2014,Knox County,IL,440
2014,Kane County,IL,1221
2014,Winnebago County,IL,550
2014,Sussex County,DE,229326
2014,New Castle County,DE,4204
2014,Gallatin County,MT,16751
2014,Yellowstone County,MT,9087
2014,Wibaux County,MT,901
2014,Beaverhead County,MT,239
2014,Missoula County,MT,48053
2014,Ravalli County,MT,4981
2014,Lewis and Clark County,MT,3413
2014,Lake County,MT,900
2014,Flathead County,MT,8819
2014,Cascade County,MT,6750
2014,Richland County,MT,120
2014,McCone County,MT,148
2014,Park County,MT,535
2014,Granite County,MT,1600
2014,Silver Bow County,MT,490
2014,Denali Borough,AK,500
2014,Juneau City and Borough,AK,161700
2014,Anchorage Municipality,AK,18766
2014,Sitka City and Borough,AK,1450
2014,Haines Borough,AK,311
2014,Kenai Peninsula Borough,AK,5606
2014,Kodiak Island Borough,AK,730
2014,Matanuska-Susitna Borough,AK,300
2014,Fairbanks North Star Borough,AK,4000
2014,Skagway Municipality,AK,300
2014,Polk County,IA,8069
2014,Johnson County,IA,8800
2014,Des Moines County,IA,2286
2014,Boone County,IA,150
2014,Clayton County,IA,100
2014,Page County,IA,150
2014,Delaware County,IA,152
2014,Scott County,IA,3281
2014,Mills County,IA,262
2014,Cerro Gordo County,IA,290
2014,Linn County,IA,1251
2014,Lee County,IA,250
2014,Iowa County,IA,5041
2014,Dickinson County,IA,1555
2014,Marion County,IA,2965
2014,Black Hawk County,IA,200
2014,Winneshiek County,IA,3650
2014,Worth County,IA,88
2014,Rockingham County,NH,51824
2014,Cheshire County,NH,593
2014,Hillsborough County,NH,1360
2014,Merrimack County,NH,1646
2014,Carroll County,NH,11000
2014,Grafton County,NH,10000
2014,Hennepin County,MN,134069
2014,Brown County,MN,134500
2014,Ramsey County,MN,137963
2014,Scott County,MN,1300
2014,Beltrami County,MN,248
2014,St. Louis County,MN,9508
2014,Lyon County,MN,4000
2014,Lake County,MN,1125
2014,Carver County,MN,959
2014,Anoka County,MN,545
2014,Wright County,MN,181
2014,Crow Wing County,MN,377
2014,Clay County,MN,300
2014,Olmsted County,MN,170
2014,Nicollet County,MN,2100
2014,Wabasha County,MN,100
2014,Goodhue County,MN,211
2014,Stearns County,MN,28237
2014,Yates County,NY,610
2014,Warren County,NY,13535
2014,St. Lawrence County,NY,50
2014,Rockland County,NY,1400
2014,Washington County,NY,65
2014,Tompkins County,NY,24608
2014,Seneca County,NY,1393
2014,Nassau County,NY,2969
2014,Queens County,NY,6235
2014,Erie County,NY,7053
2014,Broome County,NY,1586
2014,New York County,NY,690
2014,Suffolk County,NY,31719
2014,Dutchess County,NY,1073
2014,Franklin County,NY,200
2014,Westchester County,NY,25229
2014,Kings County,NY,313700
2014,Rensselaer County,NY,8356
2014,Putnam County,NY,225
2014,Jefferson County,NY,2795
2014,Sullivan County,NY,226
2014,Monroe County,NY,18178
2014,Albany County,NY,1258
2014,Columbia County,NY,713
2014,Otsego County,NY,375
2014,Ontario County,NY,3050
2014,Greene County,NY,875
2014,Saratoga County,NY,15469
2014,Cattaraugus County,NY,3000
2014,Onondaga County,NY,12115
2014,Madison County,NY,120
2014,Steuben County,NY,925
2014,Ulster County,NY,1140
2014,Bronx County,NY,850
2014,Essex County,NY,1763
2014,Orange County,NY,2430
2014,Schuyler County,NY,393
2014,Chautauqua County,NY,98617
2014,Tioga County,NY,105
2014,Cayuga County,NY,250
2014,Chemung County,NY,850
2014,Schenectady County,NY,290
2014,Niagara County,NY,1200
2014,Rio Arriba County,NM,915
2014,Bernalillo County,NM,20849
2014,Colfax County,NM,45
2014,Sandoval County,NM,1482
2014,Taos County,NM,1516
2014,Doa Ana County,NM,1080
2014,Santa Fe County,NM,19602
2014,Torrance County,NM,8200
2014,San Juan County,NM,1180
2014,Eddy County,NM,175
2014,St. Tammany Parish,LA,161374
2014,Orleans Parish,LA,9370
2014,Tangipahoa Parish,LA,1400
2014,Caddo Parish,LA,3000
2014,Lafayette Parish,LA,6305
2014,East Baton Rouge Parish,LA,5000
2014,Loudoun County,VA,12705
2014,Stafford County,VA,275
2014,Bedford County,VA,1250
2014,Henrico County,VA,1294
2014,Manassas city,VA,2800
2014,Culpeper County,VA,100
2014,Nelson County,VA,13634
2014,Hanover County,VA,3324
2014,Charlottesville city,VA,5732
2014,Franklin County,VA,3300
2014,Washington County,VA,80
2014,Rockbridge County,VA,43886
2014,Fairfax County,VA,5263
2014,Richmond city,VA,20332
2014,Alexandria city,VA,12400
2014,Portsmouth city,VA,11984
2014,Goochland County,VA,1500
2014,Falls Church city,VA,1528
2014,Norfolk city,VA,9600
2014,Salem city,VA,4235
2014,Virginia Beach city,VA,250
2014,Staunton city,VA,100
2014,Roanoke city,VA,2701
2014,Albemarle County,VA,26750
2014,Prince William County,VA,32
2014,Middlesex County,MA,23278
2014,Suffolk County,MA,5310100
2014,Dukes County,MA,2085
2014,Bristol County,MA,760
2014,Franklin County,MA,21252
2014,Berkshire County,MA,2133
2014,Essex County,MA,39575
2014,Hampshire County,MA,2464
2014,Plymouth County,MA,7605
2014,Worcester County,MA,36956
2014,Hampden County,MA,1800
2014,Jefferson County,KY,4534
2014,Boyle County,KY,150
2014,Fayette County,KY,16207
2014,Kewaunee County,WI,265
2014,Dane County,WI,72710
2014,Sawyer County,WI,881
2014,Outagamie County,WI,1151
2014,Brown County,WI,6979
2014,St. Croix County,WI,957
2014,Milwaukee County,WI,48357
2014,Waukesha County,WI,1880
2014,Wood County,WI,215
2014,Iowa County,WI,69
2014,Marathon County,WI,3500
2014,Portage County,WI,15385
2014,Sauk County,WI,2186
2014,Manitowoc County,WI,304
2014,Crawford County,WI,59
2014,Buffalo County,WI,75
2014,Jackson County,WI,8660
2014,Walworth County,WI,321
2014,Rock County,WI,1878
2014,Dunn County,WI,1566
2014,Green County,WI,265374
2014,Oneida County,WI,382
2014,Trempealeau County,WI,792
2014,Winnebago County,WI,225
2014,La Crosse County,WI,3054
2014,Waupaca County,WI,350
2014,Kenosha County,WI,417
2014,Marinette County,WI,239
2014,Calumet County,WI,288
2014,Pierce County,WI,3830
2014,Door County,WI,1300
2014,Ashland County,WI,1384
2014,Douglas County,WI,612
2014,Jefferson County,WI,5392
2014,Barron County,WI,188
2014,Ozaukee County,WI,595
2014,Washington County,WI,120
2014,Aiken County,SC,543
2014,Lancaster County,SC,400
2014,Greenville County,SC,17817
2014,Charleston County,SC,17983
2014,Beaufort County,SC,250
2014,Richland County,SC,2000
2014,Horry County,SC,3325
2014,Georgetown County,SC,400
2014,Jasper County,SC,600
2014,Spartanburg County,SC,9194
2014,Florence County,SC,200
2014,Westmoreland County,PA,2850
2014,Lehigh County,PA,5262
2014,Luzerne County,PA,36240
2014,Dauphin County,PA,76500
2014,Allegheny County,PA,117669
2014,Monroe County,PA,750
2014,Beaver County,PA,80
2014,Columbia County,PA,664
2014,Erie County,PA,9245
2014,Bucks County,PA,10242
2014,Lancaster County,PA,22265
2014,Lycoming County,PA,780
2014,Montgomery County,PA,24427
2014,Schuylkill County,PA,5835984
2014,Philadelphia County,PA,56817
2014,Centre County,PA,1510
2014,York County,PA,2380
2014,Blair County,PA,700
2014,Delaware County,PA,1100
2014,Chester County,PA,379133
2014,Wyoming County,PA,300
2014,Montour County,PA,4612
2014,Cumberland County,PA,500
2014,Franklin County,PA,1000
2014,Berks County,PA,1700
2014,Snyder County,PA,400
2014,Butler County,PA,135
2014,Lebanon County,PA,40
2014,Crawford County,PA,1950
2014,Elk County,PA,44000
2014,Northampton County,PA,19453
2014,Tioga County,PA,246
2014,Cumberland County,ME,255314
2014,Waldo County,ME,2707
2014,Hancock County,ME,5775
2014,Franklin County,ME,45
2014,Androscoggin County,ME,14813
2014,Somerset County,ME,405
2014,Penobscot County,ME,4350
2014,Lincoln County,ME,1675
2014,York County,ME,591
2014,Kennebec County,ME,588
2014,Honolulu County,HI,1540
2014,Hawaii County,HI,3000
2014,Maui County,HI,20600
2014,Albany County,WY,1670
2014,Sweetwater County,WY,200
2014,Sheridan County,WY,2590
2014,Laramie County,WY,500
2014,Campbell County,WY,210
2014,Fremont County,WY,647
2014,Park County,WY,214
2014,Teton County,WY,7606
2014,Carbon County,WY,150
2014,Washakie County,WY,350
2014,Sublette County,WY,1722
2014,Cherokee County,NC,50
2014,Mecklenburg County,NC,7316
2014,Wake County,NC,38398
2014,Haywood County,NC,215
2014,Buncombe County,NC,1009991
2014,Polk County,NC,250
2014,Transylvania County,NC,984
2014,Orange County,NC,2590
2014,Chatham County,NC,5320
2014,Johnston County,NC,2589
2014,Mitchell County,NC,100
2014,Pitt County,NC,7160
2014,Burke County,NC,290
2014,Forsyth County,NC,32487
2014,New Hanover County,NC,1250
2014,Durham County,NC,4110
2014,Caldwell County,NC,200
2014,Cumberland County,NC,500
2014,Jackson County,NC,500
2014,Watauga County,NC,212
2014,Lenoir County,NC,7600
2014,Swain County,NC,5000
2014,Guilford County,NC,42485
2014,Dare County,NC,1200
2014,Moore County,NC,2277
2014,Henderson County,NC,1070444
2014,Surry County,NC,450
2014,Currituck County,NC,1200
2014,Sussex County,NJ,845
2014,Bergen County,NJ,600
2014,Cape May County,NJ,2275
2014,Monmouth County,NJ,4520
2014,Union County,NJ,1500
2014,Somerset County,NJ,50
2014,Camden County,NJ,22160
2014,Essex County,NJ,300
2014,Middlesex County,NJ,1600
2014,Morris County,NJ,5300
2014,Hudson County,NJ,1000
2014,Ocean County,NJ,2065
2014,Burlington County,NJ,350
2014,Mercer County,NJ,1200
2014,Atlantic County,NJ,843
2014,Oklahoma County,OK,10805
2014,Cleveland County,OK,1070
2014,Tulsa County,OK,5829
2014,Washington County,AR,3684
2014,Pulaski County,AR,5283
2014,Baxter County,AR,75
2014,Benton County,AR,1196
2014,Maricopa County,AZ,90813
2014,Mohave County,AZ,2784
2014,Yavapai County,AZ,5265
2014,Pima County,AZ,10099
2014,Coconino County,AZ,9462
2014,Cochise County,AZ,700
2014,Jefferson County,AL,5850
2014,Etowah County,AL,8440
2014,Madison County,AL,11308
2014,Tuscaloosa County,AL,909
2014,Russell County,AL,100
2014,Calhoun County,AL,350
2014,Baldwin County,AL,700
2014,Lauderdale County,AL,350
2014,Montgomery County,AL,600
2014,Hartford County,CT,24552
2014,Fairfield County,CT,19320
2014,New London County,CT,4696
2014,New Haven County,CT,5489
2014,Windham County,CT,764
2014,Clark County,NV,15547
2014,Washoe County,NV,14048
2014,Elko County,NV,840
2014,Baltimore County,MD,26289
2014,Worcester County,MD,1200
2014,Baltimore city,MD,8850
2014,Montgomery County,MD,300
2014,Prince George's County,MD,290
2014,Talbot County,MD,1000
2014,Howard County,MD,2817
2014,Wicomico County,MD,10700
2014,Frederick County,MD,88035
2014,Carroll County,MD,358
2014,Calvert County,MD,1191
2014,Franklin County,OH,19386
2014,Cuyahoga County,OH,403700
2014,Licking County,OH,1275
2014,Ottawa County,OH,681
2014,Hamilton County,OH,50520
2014,Lake County,OH,1753
2014,Montgomery County,OH,4092
2014,Williams County,OH,300
2014,Hancock County,OH,115
2014,Lucas County,OH,2750
2014,Morrow County,OH,350
2014,Athens County,OH,6500
2014,Medina County,OH,1900
2014,Washington County,OH,238
2014,Holmes County,OH,220
2014,Clermont County,OH,400
2014,Gallia County,OH,100
2014,Scioto County,OH,160
2014,Fairfield County,OH,350
2014,Delaware County,OH,156
2014,Richland County,OH,135
2014,Muskingum County,OH,471
2014,Greene County,OH,700
2014,Douglas County,NE,4357
2014,Lancaster County,NE,76671
2014,Platte County,NE,300
2014,Red Willow County,NE,135
2014,Sarpy County,NE,5100
2014,Valley County,NE,246
2014,Buffalo County,NE,1904
2014,Randolph County,WV,507
2014,Fayette County,WV,850
2014,Monongalia County,WV,200
2014,Greenbrier County,WV,216
2014,Tucker County,WV,3500
2014,Blount County,TN,2025
2014,Montgomery County,TN,1400
2014,Davidson County,TN,33837
2014,White County,TN,1212
2014,Hamilton County,TN,1940
2014,Williamson County,TN,1090
2014,Washington County,TN,675
2014,Shelby County,TN,5631
2014,Rutherford County,TN,2467
2014,Coffee County,TN,85
2014,DeKalb County,GA,4363
2014,Cobb County,GA,210
2014,Muscogee County,GA,541
2014,Chatham County,GA,4688
2014,Bulloch County,GA,340
2014,Fulton County,GA,197854
2014,Henry County,GA,2000
2014,Bibb County,GA,280
2014,Stewart County,GA,168
2014,Cherokee County,GA,360
2014,Clarke County,GA,46213
2014,Salt Lake County,UT,172331
2014,Tooele County,UT,840
2014,Grand County,UT,9281
2014,Carbon County,UT,150
2014,Weber County,UT,1125
2014,Davis County,UT,550
2014,Morton County,ND,187
2014,Cass County,ND,3140
2014,Burleigh County,ND,435
2014,Newport County,RI,875
2014,Providence County,RI,71217
2014,Washington County,RI,4975
2014,Kent County,RI,750
2014,Jackson County,MS,2000
2014,Hancock County,MS,18220
2014,Yalobusha County,MS,1200
2014,Lawrence County,SD,1900
2014,Pennington County,SD,771
2014,Minnehaha County,SD,69
2014,Meade County,SD,117
2014,Brookings County,SD,185
2014,Guaynabo Municipio,PR,950
2013,Travis County,TX,161313
2013,Grayson County,TX,300
2013,Bexar County,TX,6036
2013,Denton County,TX,1521
2013,Galveston County,TX,240
2013,Randall County,TX,650
2013,Brazos County,TX,126
2013,Washington County,TX,5
2013,Harris County,TX,85824
2013,Henderson County,TX,1100
2013,Montgomery County,TX,10898
2013,Dallas County,TX,12617
2013,Kendall County,TX,340
2013,Burnet County,TX,280
2013,Williamson County,TX,500
2013,Collin County,TX,3200
2013,Gillespie County,TX,915
2013,Comal County,TX,1040
2013,Runnels County,TX,70
2013,Cameron County,TX,350
2013,Blanco County,TX,53630
2013,Tarrant County,TX,15680
2013,Hood County,TX,5030
2013,Lubbock County,TX,1315
2013,Hays County,TX,273
2013,Deschutes County,OR,374610
2013,Multnomah County,OR,50872
2013,Grant County,OR,16
2013,Coos County,OR,80
2013,Washington County,OR,1796
2013,Curry County,OR,516
2013,Malheur County,OR,2074
2013,Hood River County,OR,124910
2013,Clatsop County,OR,9097
2013,Benton County,OR,3474
2013,Lane County,OR,115871
2013,Jackson County,OR,9844
2013,Yamhill County,OR,2244
2013,Tillamook County,OR,92
2013,Umatilla County,OR,519
2013,Douglas County,OR,261
2013,Clackamas County,OR,1712
2013,Marion County,OR,1878
2013,Wallowa County,OR,5500
2013,Josephine County,OR,1357
2013,Lincoln County,OR,3
2013,Ada County,ID,34681
2013,Canyon County,ID,4450
2013,Teton County,ID,10485
2013,Bonneville County,ID,976
2013,Boundary County,ID,400
2013,Bonner County,ID,6176
2013,Bannock County,ID,494
2013,Blaine County,ID,1346
2013,Kootenai County,ID,870
2013,Twin Falls County,ID,250
2013,San Diego County,CA,407034
2013,San Francisco County,CA,222258
2013,Riverside County,CA,63538
2013,Alameda County,CA,4977
2013,Los Angeles County,CA,182147
2013,Ventura County,CA,987
2013,Orange County,CA,27388
2013,San Mateo County,CA,2442
2013,Placer County,CA,5653
2013,San Luis Obispo County,CA,156509
2013,Sonoma County,CA,492025
2013,Yolo County,CA,1015
2013,San Bernardino County,CA,37356
2013,Kern County,CA,2850
2013,Tulare County,CA,678
2013,El Dorado County,CA,1950
2013,Contra Costa County,CA,6273
2013,Santa Clara County,CA,59795
2013,Sacramento County,CA,1310
2013,Stanislaus County,CA,2191
2013,Humboldt County,CA,24691
2013,Monterey County,CA,2825
2013,Shasta County,CA,500
2013,Butte County,CA,985873
2013,Nevada County,CA,1400
2013,Santa Barbara County,CA,10959
2013,San Joaquin County,CA,2575
2013,Lake County,CA,150
2013,Lassen County,CA,590
2013,Marin County,CA,350
2013,Siskiyou County,CA,743
2013,Mendocino County,CA,60082
2013,Madera County,CA,500
2013,Santa Cruz County,CA,4370
2013,Fresno County,CA,1250
2013,Calaveras County,CA,1790
2013,Plumas County,CA,250
2013,Jefferson County,WA,2685
2013,King County,WA,182646
2013,Pierce County,WA,4680
2013,Okanogan County,WA,1701
2013,Skagit County,WA,1980
2013,Benton County,WA,2728
2013,Chelan County,WA,4132
2013,Kitsap County,WA,10605
2013,Clallam County,WA,112
2013,Clark County,WA,1071
2013,Yakima County,WA,2746
2013,Columbia County,WA,56
2013,Lewis County,WA,1875
2013,Klickitat County,WA,2468
2013,Thurston County,WA,14809
2013,Cowlitz County,WA,30
2013,Island County,WA,1572
2013,Snohomish County,WA,9095
2013,Spokane County,WA,1525
2013,Kittitas County,WA,10425
2013,San Juan County,WA,554
2013,Whatcom County,WA,2713
2013,Walla Walla County,WA,637
2013,Stevens County,WA,329
2013,Whitman County,WA,798
2013,Ferry County,WA,338
2013,Asotin County,WA,900
2013,Lincoln County,WA,450
2013,Grant County,WA,131
2013,Skamania County,WA,883
2013,Franklin County,VT,400
2013,Washington County,VT,9412
2013,Windsor County,VT,127040
2013,Addison County,VT,500
2013,Chittenden County,VT,3935
2013,Rutland County,VT,450
2013,Orleans County,VT,2310
2013,Lamoille County,VT,5200
2013,Bennington County,VT,140
2013,Lake County,IN,37348
2013,St. Joseph County,IN,750
2013,Hamilton County,IN,22964
2013,Dubois County,IN,50
2013,Marion County,IN,45248
2013,Brown County,IN,1500
2013,Hendricks County,IN,600
2013,Vanderburgh County,IN,500
2013,Steuben County,IN,300
2013,Porter County,IN,755
2013,Dearborn County,IN,900
2013,Tippecanoe County,IN,805
2013,Allen County,IN,2200
2013,Floyd County,IN,1650
2013,Wayne County,IN,150
2013,Johnson County,IN,2500
2013,Bartholomew County,IN,536
2013,Lawrence County,IN,208
2013,LaPorte County,IN,1100
2013,Monroe County,IN,12917
2013,Douglas County,KS,10395
2013,Ellis County,KS,5
2013,Sedgwick County,KS,50
2013,Riley County,KS,780
2013,Shawnee County,KS,250
2013,St. Louis city,MO,13566
2013,Franklin County,MO,1167
2013,Jackson County,MO,184692
2013,Boone County,MO,1757
2013,St. Charles County,MO,1232
2013,St. Louis County,MO,10387
2013,Greene County,MO,10331
2013,Cole County,MO,400
2013,Gasconade County,MO,650
2013,Pinellas County,FL,890
2013,Hillsborough County,FL,36190
2013,Miami-Dade County,FL,787
2013,Broward County,FL,490
2013,Brevard County,FL,270
2013,Palm Beach County,FL,6736
2013,Collier County,FL,225
2013,Duval County,FL,7400
2013,Lake County,FL,375
2013,Orange County,FL,1882
2013,Leon County,FL,400
2013,Sarasota County,FL,252
2013,Alachua County,FL,4569
2013,Sheboygan County,WI,2252
2013,Kewaunee County,WI,30
2013,Dane County,WI,32371
2013,Sawyer County,WI,858
2013,Milwaukee County,WI,1445
2013,Wood County,WI,256
2013,Iowa County,WI,400
2013,Marathon County,WI,2562
2013,Portage County,WI,14190
2013,Sauk County,WI,1900
2013,Manitowoc County,WI,72
2013,St. Croix County,WI,273
2013,Waukesha County,WI,776
2013,Crawford County,WI,25
2013,Winnebago County,WI,1497
2013,Walworth County,WI,1000
2013,Rock County,WI,1736
2013,Dunn County,WI,1651
2013,Green County,WI,146310
2013,Trempealeau County,WI,920
2013,La Crosse County,WI,2539
2013,Waupaca County,WI,80
2013,Grant County,WI,4740
2013,Kenosha County,WI,389
2013,Marinette County,WI,246
2013,Oneida County,WI,1000
2013,Calumet County,WI,306
2013,Pierce County,WI,4339
2013,Jackson County,WI,2451
2013,Door County,WI,1200
2013,Ashland County,WI,1355
2013,Douglas County,WI,403
2013,Brown County,WI,1797
2013,Vilas County,WI,225
2013,Jefferson County,WI,4977
2013,Barron County,WI,500
2013,Washington County,WI,250
2013,District of Columbia,DC,1600
2013,Polk County,IA,4675
2013,Monroe County,IA,61
2013,Johnson County,IA,4450
2013,Des Moines County,IA,5514
2013,Boone County,IA,100
2013,Page County,IA,80
2013,Scott County,IA,2591
2013,Lee County,IA,55
2013,Cerro Gordo County,IA,80
2013,Iowa County,IA,4182
2013,Dickinson County,IA,750
2013,Black Hawk County,IA,200
2013,Linn County,IA,651
2013,Winneshiek County,IA,2506
2013,Worth County,IA,86
2013,Rockingham County,NH,44751
2013,Merrimack County,NH,588
2013,Hillsborough County,NH,1160
2013,Carroll County,NH,10200
2013,Grafton County,NH,9500
2013,Hennepin County,MN,38496
2013,Ramsey County,MN,128269
2013,Scott County,MN,1000
2013,St. Louis County,MN,1295
2013,Lyon County,MN,2600
2013,Lake County,MN,320
2013,Carver County,MN,307
2013,Crow Wing County,MN,234
2013,Olmsted County,MN,150
2013,Nicollet County,MN,1300
2013,Wabasha County,MN,40
2013,Yates County,NY,100
2013,Warren County,NY,7025
2013,Rockland County,NY,900
2013,Tompkins County,NY,18409
2013,Seneca County,NY,1154
2013,Nassau County,NY,2006
2013,New York County,NY,465
2013,Suffolk County,NY,81011
2013,Franklin County,NY,17
2013,Otsego County,NY,47040
2013,Kings County,NY,276000
2013,Rensselaer County,NY,6750
2013,Westchester County,NY,21532
2013,Erie County,NY,3506
2013,Ontario County,NY,25
2013,Greene County,NY,807
2013,Saratoga County,NY,10734
2013,Onondaga County,NY,9390
2013,Steuben County,NY,769
2013,Broome County,NY,661
2013,Ulster County,NY,4785
2013,Dutchess County,NY,875
2013,Essex County,NY,1359
2013,Monroe County,NY,11025
2013,Orange County,NY,580
2013,Jefferson County,NY,2193
2013,Schuyler County,NY,402
2013,Queens County,NY,2800
2013,Columbia County,NY,100
2013,Chautauqua County,NY,84636
2013,Albany County,NY,250
2013,Chemung County,NY,265
2013,Niagara County,NY,1680
2013,St. Tammany Parish,LA,158300
2013,Orleans Parish,LA,8080
2013,Caddo Parish,LA,183
2013,East Baton Rouge Parish,LA,4000
2013,Jefferson County,KY,1185
2013,Boyle County,KY,100
2013,Fayette County,KY,8605
2013,Aiken County,SC,526
2013,Lancaster County,SC,78
2013,Greenville County,SC,13590
2013,Charleston County,SC,16231
2013,Richland County,SC,1025
2013,Beaufort County,SC,125
2013,Horry County,SC,4211
2013,Georgetown County,SC,400
2013,Jasper County,SC,500
2013,Spartanburg County,SC,8236
2013,Juneau City and Borough,AK,146600
2013,Anchorage Municipality,AK,17954
2013,Sitka City and Borough,AK,600
2013,Haines Borough,AK,382
2013,Kenai Peninsula Borough,AK,5011
2013,Kodiak Island Borough,AK,790
2013,Fairbanks North Star Borough,AK,4100
2013,Skagway Municipality,AK,285
2013,Westmoreland County,PA,1150
2013,Lehigh County,PA,4396
2013,Luzerne County,PA,4900
2013,Dauphin County,PA,60800
2013,Monroe County,PA,550
2013,Adams County,PA,100
2013,Beaver County,PA,50
2013,Columbia County,PA,575
2013,Erie County,PA,7253
2013,Lycoming County,PA,780
2013,Allegheny County,PA,96911
2013,Philadelphia County,PA,46957
2013,Bucks County,PA,4176
2013,Centre County,PA,900
2013,York County,PA,2500
2013,Montgomery County,PA,18752
2013,Lancaster County,PA,17814
2013,Blair County,PA,700
2013,Delaware County,PA,3100
2013,Montour County,PA,728
2013,Cumberland County,PA,500
2013,Franklin County,PA,2000
2013,Snyder County,PA,400
2013,Crawford County,PA,1634
2013,Chester County,PA,308772
2013,Northampton County,PA,17352
2013,Tioga County,PA,246
2013,Cumberland County,ME,262792
2013,Waldo County,ME,2872
2013,Hancock County,ME,5100
2013,Franklin County,ME,45
2013,Androscoggin County,ME,7202
2013,Penobscot County,ME,1870
2013,Somerset County,ME,950
2013,Kennebec County,ME,591
2013,Lincoln County,ME,1454
2013,York County,ME,5
2013,Honolulu County,HI,2000
2013,Hawaii County,HI,2100
2013,Albany County,WY,850
2013,Sweetwater County,WY,150
2013,Sheridan County,WY,2160
2013,Laramie County,WY,300
2013,Fremont County,WY,629
2013,Teton County,WY,7132
2013,Carbon County,WY,200
2013,Sublette County,WY,1410
2013,Yellowstone County,MT,8120
2013,Wibaux County,MT,793
2013,Missoula County,MT,47685
2013,Ravalli County,MT,3395
2013,Lewis and Clark County,MT,3481
2013,Gallatin County,MT,13635
2013,Lake County,MT,750
2013,Flathead County,MT,7615
2013,McCone County,MT,200
2013,Granite County,MT,1100
2013,Silver Bow County,MT,627
2013,Washington County,AR,2205
2013,Pulaski County,AR,3548
2013,Washtenaw County,MI,8757
2013,Kalamazoo County,MI,14308
2013,Wayne County,MI,139420
2013,Kent County,MI,118649
2013,Ingham County,MI,500
2013,Oakland County,MI,9618
2013,Emmet County,MI,3163
2013,Otsego County,MI,625
2013,Ottawa County,MI,32872
2013,Marquette County,MI,2075
2013,Mecosta County,MI,369
2013,Grand Traverse County,MI,4314
2013,Keweenaw County,MI,222
2013,Cheboygan County,MI,1680
2013,Calhoun County,MI,14000
2013,Macomb County,MI,3603
2013,Eaton County,MI,300
2013,Saginaw County,MI,4300
2013,Berrien County,MI,13225
2013,Mason County,MI,411
2013,Houghton County,MI,8732
2013,Bay County,MI,1400
2013,Midland County,MI,860
2013,Genesee County,MI,942
2013,Allegan County,MI,4896
2013,Leelanau County,MI,15
2013,Chippewa County,MI,200
2013,Iosco County,MI,120
2013,New Castle County,DE,3734
2013,Sussex County,DE,202226
2013,Cook County,IL,467776
2013,Rock Island County,IL,5514
2013,Jackson County,IL,800
2013,Champaign County,IL,500
2013,Sangamon County,IL,206
2013,Lake County,IL,3544
2013,Jo Daviess County,IL,900
2013,DuPage County,IL,32005
2013,Winnebago County,IL,550
2013,Maricopa County,AZ,67907
2013,Mohave County,AZ,2031
2013,Yavapai County,AZ,9006
2013,Pima County,AZ,6677
2013,Coconino County,AZ,6381
2013,Cochise County,AZ,700
2013,Boulder County,CO,79200
2013,Adams County,CO,930
2013,Larimer County,CO,878341
2013,Denver County,CO,64386
2013,Eagle County,CO,2007
2013,Arapahoe County,CO,61803
2013,La Plata County,CO,31136
2013,Jefferson County,CO,2694
2013,El Paso County,CO,17269
2013,Garfield County,CO,1302
2013,Mesa County,CO,3603
2013,Summit County,CO,1739
2013,Montezuma County,CO,686
2013,Gilpin County,CO,200
2013,Chaffee County,CO,2568
2013,Douglas County,CO,1288
2013,Weld County,CO,1000
2013,Montrose County,CO,943
2013,Ouray County,CO,963
2013,Teller County,CO,700
2013,Archuleta County,CO,288
2013,Alamosa County,CO,721
2013,San Miguel County,CO,3016
2013,Rio Grande County,CO,250
2013,Jefferson County,AL,20998
2013,Etowah County,AL,6452
2013,Madison County,AL,3620
2013,Russell County,AL,75
2013,Calhoun County,AL,150
2013,Baldwin County,AL,500
2013,Montgomery County,AL,596
2013,Hartford County,CT,20717
2013,Fairfield County,CT,8024
2013,New Haven County,CT,3802
2013,New London County,CT,3000
2013,Windham County,CT,769
2013,Suffolk County,MA,4811095
2013,Berkshire County,MA,2547
2013,Middlesex County,MA,6463
2013,Bristol County,MA,500
2013,Essex County,MA,29340
2013,Barnstable County,MA,5000
2013,Franklin County,MA,1225
2013,Hampshire County,MA,1364
2013,Worcester County,MA,29667
2013,Plymouth County,MA,7635
2013,Dukes County,MA,1940
2013,Hampden County,MA,1350
2013,Baltimore County,MD,16141
2013,Worcester County,MD,1200
2013,Talbot County,MD,700
2013,Howard County,MD,700
2013,Wicomico County,MD,7903
2013,Frederick County,MD,80143
2013,Carroll County,MD,268
2013,Calvert County,MD,751
2013,Baltimore city,MD,2875
2013,Clark County,NV,11454
2013,Washoe County,NV,20148
2013,Elko County,NV,700
2013,Loudoun County,VA,7133
2013,Nelson County,VA,10817
2013,James City County,VA,160
2013,Hanover County,VA,1923
2013,Fairfax County,VA,5625
2013,Richmond city,VA,14828
2013,Alexandria city,VA,10150
2013,Portsmouth city,VA,10500
